IPAPI.com,IPStack,IP_Address,Y/N
Jamshedpur,Barki Saria,103.74.111.50,0
Jamshedpur,Barki Saria,103.74.111.44,0
Jamshedpur,Barki Saria,103.74.111.15,0
Jamshedpur,Barki Saria,103.74.111.5,0
Imphal,Damchara,223.231.116.189,0
Imphal,Damchara,223.231.99.185,0
Imphal,Dithur,223.231.91.127,0
Guwahati,Damchara,223.179.246.153,0
Imphal,Damchara,223.179.238.157,0
Guwahati,Mumbai,42.108.41.54,0
Imphal,Psiar,27.56.111.237,0
Imphal,Psiar,27.56.111.93,0
Naharlagun,Psiar,27.56.105.201,0
Imphal,Psiar,27.56.84.190,0
Imphal,Psiar,27.56.76.186,0
Guwahati,Longpai,27.56.49.69,0
Imphal,Psiar,27.56.22.146,0
Imphal,Psiar,27.56.12.171,0
Imphal,Psiar,27.56.6.218,0
Naharlagun,Psiar,27.56.5.186,0
Imphal,Psiar,27.56.1.18,0
Guwahati,Nakhola,47.29.254.66,0
Guwahati,Pakariamukh,47.29.241.10,0
Guwahati,Mangaldai,47.29.238.168,0
Guwahati,Jhargaon,47.29.237.81,0
Guwahati,Pakariamukh,47.29.234.159,0
Guwahati,Kachari Gaon,47.29.232.102,0
Guwahati,Guwahati,47.29.220.170,1
Guwahati,Gol?gh?t,47.29.219.57,0
Guwahati,Guwahati,47.29.215.61,1
Guwahati,Guwahati,47.29.212.245,1
Guwahati,Guwahati,47.29.209.95,1
Guwahati,Guwahati,47.29.209.67,1
Guwahati,Guwahati,47.29.208.201,1
Guwahati,Guwahati,47.29.207.236,1
Guwahati,Guwahati,47.29.204.235,1
Guwahati,Guwahati,47.29.196.110,1
Guwahati,Morigaon,47.29.180.116,0
Guwahati,Morigaon,47.29.170.141,0
Guwahati,Pakariamukh,47.29.164.34,0
Guwahati,Morigaon,47.29.142.107,0
Guwahati,Makariagaon,117.198.49.181,0
Guwahati,Amlighat,117.198.48.59,0
Patna,Khagaria,157.42.216.184,0
Patna,Supaul,157.42.205.76,0
Guwahati,Mangaldai,47.29.234.224,0
Guwahati,Chandrapur,47.29.234.85,0
Guwahati,Pakariamukh,47.29.228.227,0
Guwahati,Baghjap,47.29.227.173,0
Guwahati,Guwahati,47.29.202.155,1
Guwahati,Guwahati,47.29.199.8,1
Guwahati,Sibs?gar,47.29.197.26,0
Medinipur,New Delhi,117.197.102.19,0
Guwahati,Airoli,136.232.109.46,0
Jamshedpur,Barki Saria,103.74.111.67,0
Naharlagun,Dithur,223.179.193.151,0
Okhla,Guwahati,110.235.198.76,0
Guwahati,Pakariamukh,47.29.163.164,0
Guwahati,Raja Mayang,47.29.251.139,0
Guwahati,Kachari Gaon,47.29.248.199,0
Guwahati,Chandrapur,47.29.224.140,0
Guwahati,Kachari Gaon,47.29.217.34,0
Imphal,Dithur,223.231.88.86,0
Imphal,Damchara,223.179.228.42,0
Guwahati,Morigaon,223.176.7.229,0
Guwahati,Morigaon,106.203.141.243,0
Imphal,Psiar,27.56.33.184,0
Guwahati,Morigaon,47.29.157.247,0
Patna,Madhipura,157.42.241.23,0
Patna,Bangaon,157.42.200.134,0
Koraput,Deppeguda,117.211.60.4,0
Kolkata,H?ora,117.211.56.226,0
Dibrugarh,Bil?sip?ra,117.198.71.248,0
Dibrugarh,Bongaigaon,117.198.71.196,0
Dibrugarh,Abhay?puri,117.198.71.171,0
Dibrugarh,Ch?par,117.198.70.12,0
Dibrugarh,Bil?sip?ra,117.198.68.149,0
Dibrugarh,Bil?sip?ra,117.198.68.91,0
Dibrugarh,Bil?sip?ra,117.198.68.5,0
Bongaigaon,Abhay?puri,117.198.67.176,0
Bongaigaon,Bongaigaon,117.198.67.112,1
Bongaigaon,Ch?par,117.198.67.107,0
Bongaigaon,Abhay?puri,117.198.67.75,0
Bongaigaon,Ch?par,117.198.66.176,0
Bongaigaon,Kokrajhar,117.198.66.33,0
Barpeta,Abhay?puri,117.198.65.98,0
Bilasipara,Abhay?puri,117.198.64.140,0
Bilasipara,Ch?par,117.198.64.54,0
Bilasipara,Ch?par,117.198.64.53,0
Guwahati,Pakariamukh,47.29.234.136,0
Guwahati,Jhargaon,47.29.229.40,0
Guwahati,Guwahati,47.29.219.103,1
Guwahati,Guwahati,47.29.217.100,1
Guwahati,Guwahati,47.29.207.29,1
Guwahati,Bokaj?n,47.29.201.128,0
Guwahati,Morigaon,47.29.191.23,0
Guwahati,Morigaon,47.29.186.12,0
Guwahati,Morigaon,47.29.171.196,0
Guwahati,Morigaon,47.29.171.1,0
Guwahati,Pakariamukh,47.29.165.240,0
Guwahati,Kachari Gaon,47.29.165.176,0
Guwahati,Morigaon,47.29.158.19,0
Guwahati,Morigaon,47.29.153.97,0
Guwahati,Morigaon,47.29.153.39,0
Guwahati,Morigaon,47.29.146.2,0
Guwahati,Morigaon,47.29.142.220,0
Guwahati,Morigaon,47.29.142.89,0
Guwahati,Morigaon,47.29.231.10,0
Guwahati,Pakariamukh,47.29.225.8,0
Guwahati,Guwahati,47.29.220.122,1
Guwahati,Guwahati,47.29.217.223,1
Guwahati,Guwahati,47.29.211.176,1
Guwahati,Guwahati,47.29.201.60,1
Guwahati,Guwahati,47.29.197.208,1
Guwahati,Guwahati,47.29.192.105,1
Guwahati,Pakariamukh,47.29.190.5,0
Guwahati,Morigaon,47.29.186.254,0
Guwahati,Morigaon,47.29.179.19,0
Guwahati,Pakariamukh,47.29.177.30,0
Guwahati,Morigaon,47.29.174.207,0
Guwahati,Morigaon,47.29.172.38,0
Guwahati,Morigaon,47.29.171.51,0
Guwahati,Pakariamukh,47.29.169.129,0
Guwahati,Morigaon,47.29.166.182,0
Guwahati,Pakariamukh,47.29.160.216,0
Guwahati,Morigaon,47.29.146.125,0
Guwahati,Morigaon,47.29.146.81,0
Guwahati,Morigaon,47.29.140.243,0
Gangtok,Jalp?iguri,117.198.63.186,0
Gangtok,Siliguri,117.198.56.125,0
Guwahati,Jagiroad,117.198.51.208,0
Guwahati,Mangaldai,47.29.241.199,0
Guwahati,Jhargaon,47.29.172.107,0
Guwahati,Kachari Gaon,47.29.141.33,0
Guwahati,Morigaon,47.29.135.208,0
Tezpur,Rang?p?ra,59.93.179.23,0
Imphal,Psiar,27.56.94.139,0
Patna,Bachauli,157.42.244.67,0
Patna,Madhipura,157.42.217.116,0
Koraput,Damadua,117.211.60.237,0
Guwahati,Morigaon,47.29.250.212,0
Guwahati,Pakariamukh,47.29.229.105,0
Guwahati,Guwahati,47.29.222.117,1
Guwahati,Jhargaon,47.29.164.239,0
Patna,Saharsa,157.42.249.146,0
Patna,Simri Bakhriarpur,157.42.236.41,0
Guwahati,Morigaon,47.29.150.222,0
Guwahati,Pakariamukh,47.29.131.250,0
Patna,Bangaon,157.42.230.152,0
Patna,Khagaria,157.42.216.182,0
Guwahati,Morigaon,106.203.156.105,0
Guwahati,Kachari Gaon,47.29.246.4,0
Guwahati,Dumnichauki,47.29.243.180,0
Guwahati,Chandrapur,47.29.234.93,0
Guwahati,Morigaon,47.29.231.94,0
Guwahati,Morigaon,47.29.231.5,0
Guwahati,Morigaon,47.29.225.214,0
Guwahati,Guwahati,47.29.217.163,1
Guwahati,Guwahati,47.29.197.185,1
Guwahati,Guwahati,47.29.195.122,1
Guwahati,Guwahati,47.29.194.189,1
Guwahati,Pakariamukh,47.29.189.244,0
Guwahati,Pakariamukh,47.29.189.191,0
Guwahati,Jhargaon,47.29.188.191,0
Guwahati,Morigaon,47.29.184.254,0
Guwahati,Jhargaon,47.29.177.86,0
Guwahati,Kachari Gaon,47.29.172.208,0
Guwahati,Pakariamukh,47.29.165.80,0
Guwahati,Morigaon,47.29.159.7,0
Guwahati,Morigaon,47.29.158.60,0
Guwahati,Morigaon,47.29.157.30,0
Guwahati,Jhargaon,47.29.144.119,0
Guwahati,Morigaon,47.29.143.52,0
Guwahati,Morigaon,47.29.140.15,0
Guwahati,Morigaon,47.29.133.175,0
Ranchi,Bangaon,157.42.253.196,0
Patna,Madhipura,157.42.237.104,0
Patna,Simri,157.42.201.148,0
Guwahati,Mangaldai,47.29.237.155,0
Guwahati,Baghjap,47.29.227.46,0
Guwahati,Guwahati,47.29.208.65,1
Guwahati,Guwahati,47.29.205.4,1
Guwahati,Guwahati,47.29.195.115,1
Guwahati,Guwahati,47.29.194.223,1
Guwahati,Morigaon,47.29.156.221,0
Guwahati,Pakariamukh,47.29.134.232,0
Patna,Bakhri,157.42.255.193,0
Gangtok,Siliguri,117.198.63.54,0
Gangtok,Siliguri,117.198.62.151,0
Gangtok,Siliguri,117.198.62.135,0
Gangtok,Siliguri,117.198.62.55,0
Gangtok,Goyerk?ta,117.198.61.50,0
Gangtok,Jalp?iguri,117.198.61.33,0
Gangtok,Siliguri,117.198.59.222,0
Gangtok,Siliguri,117.198.59.89,0
Gangtok,Siliguri,117.198.58.100,0
Gangtok,Haldibari,117.198.57.213,0
Gangtok,Jalp?iguri,117.198.57.197,0
Gangtok,Jalp?iguri,117.198.57.90,0
Gangtok,F?l?k?ta,117.198.57.15,0
Gangtok,Siliguri,117.198.56.200,0
Gangtok,Siliguri,117.198.56.196,0
Guwahati,Jagiroad,117.198.53.250,0
Guwahati,Makariagaon,117.198.53.220,0
Guwahati,Kachari Gaon,117.198.53.25,0
Guwahati,Sonapur,117.198.51.173,0
Guwahati,Nakhola,117.198.51.145,0
Guwahati,Guwahati,117.198.49.20,1
Guwahati,Jagiroad,117.198.49.15,0
Guwahati,Baghjap,117.198.48.242,0
Guwahati,Jhargaon,117.198.48.33,0
Guwahati,Nakhola,47.29.254.78,0
Guwahati,Jhargaon,47.29.251.99,0
Guwahati,Morigaon,47.29.242.247,0
Guwahati,Sonapur,47.29.239.78,0
Guwahati,Morigaon,47.29.233.205,0
Guwahati,Pakariamukh,47.29.228.109,0
Guwahati,Mangaldai,47.29.226.4,0
Guwahati,Guwahati,47.29.215.14,1
Guwahati,Guwahati,47.29.214.53,1
Guwahati,Guwahati,47.29.206.163,1
Guwahati,Guwahati,47.29.192.13,1
Guwahati,Morigaon,47.29.159.238,0
Guwahati,Morigaon,47.29.146.158,0
Guwahati,Morigaon,47.29.130.221,0
Dhubri,Ch?par,117.198.65.47,0
Imphal,Psiar,27.56.82.59,0
Jamshedpur,Barki Saria,103.74.111.61,0
Jamshedpur,Barki Saria,103.74.111.27,0
Jamshedpur,Barki Saria,103.74.111.21,0
Jamshedpur,Barki Saria,103.74.111.19,0
Guwahati,Guwahati,111.235.151.75,1
Guwahati,Morigaon,47.29.230.146,0
Guwahati,Guwahati,47.29.209.104,1
Gangtok,Goyerk?ta,117.198.62.117,0
Gangtok,Goyerk?ta,117.198.62.20,0
Gangtok,Samabiyong,117.198.58.241,0
Gangtok,Shaugaon,117.198.58.128,0
Gangtok,Shaugaon,117.198.58.81,0
Gangtok,Birpara,117.198.57.227,0
Gangtok,Siliguri,117.198.56.218,0
Guwahati,Guwahati,117.198.54.121,1
Guwahati,Jagiroad,117.198.50.192,0
Guwahati,Guwahati,117.198.50.135,1
Guwahati,Guwahati,117.198.50.94,1
Guwahati,Nakhola,117.198.49.252,0
Guwahati,Jhargaon,47.29.253.134,0
Guwahati,Guwahati,47.29.217.120,1
Guwahati,Guwahati,47.29.209.209,1
Guwahati,Morigaon,47.29.158.70,0
Guwahati,Sr?perumb?d?r,103.96.51.152,0
Guwahati,Sr?perumb?d?r,103.96.51.44,0
Guwahati,Morigaon,47.29.242.227,0
Guwahati,Morigaon,47.29.231.234,0
Guwahati,Guwahati,47.29.214.70,1
Guwahati,Morigaon,47.29.179.84,0
Guwahati,Morigaon,47.29.170.95,0
Agartala,Udaipur,117.247.132.220,0
Agartala,Barjala,117.247.132.58,0
Agartala,Nutan Bazar,117.247.132.24,0
Machhagan,Bhubaneshwar,59.92.75.171,0
Machhagan,Bhubaneshwar,59.92.75.127,0
Machhagan,Bhubaneshwar,59.92.75.126,0
Machhagan,Bhubaneshwar,59.92.75.115,0
Machhagan,Bhubaneshwar,59.92.75.16,0
Machhagan,Bhubaneshwar,59.92.74.146,0
Machhagan,Bhubaneshwar,59.92.73.211,0
Machhagan,Bhubaneshwar,59.92.73.16,0
Machhagan,Bhubaneshwar,59.92.72.151,0
Guwahati,Mangaldai,47.29.254.218,0
Guwahati,Sonapur,47.29.239.36,0
Guwahati,Pakariamukh,47.29.229.106,0
Guwahati,Mangaldai,47.29.227.252,0
Guwahati,Guwahati,47.29.217.147,1
Guwahati,Guwahati,47.29.192.122,1
Guwahati,Morigaon,47.29.184.178,0
Guwahati,Morigaon,47.29.182.149,0
Guwahati,Morigaon,47.29.180.33,0
Guwahati,Morigaon,47.29.178.148,0
Guwahati,Morigaon,47.29.174.177,0
Guwahati,Pakariamukh,47.29.167.246,0
Guwahati,Morigaon,47.29.151.246,0
Guwahati,Morigaon,47.29.140.137,0
Guwahati,Kh?rupatia,47.29.248.51,0
Guwahati,Pakariamukh,47.29.246.71,0
Guwahati,Raja Mayang,47.29.245.205,0
Guwahati,Mangaldai,47.29.224.42,0
Guwahati,Guwahati,47.29.205.182,1
Guwahati,Morigaon,47.29.187.128,0
Guwahati,Pakariamukh,47.29.185.10,0
Guwahati,Jhargaon,47.29.160.228,0
Guwahati,Morigaon,47.29.158.183,0
Guwahati,Morigaon,47.29.147.218,0
Guwahati,Jhargaon,47.29.136.215,0
Guwahati,Guwahati,103.68.55.126,1
Guwahati,Guwahati,103.68.55.125,1
Malda,Patholi,122.15.235.154,0
Patna,Hanti,157.42.237.54,0
Patna,Simri Bakhriarpur,157.42.234.159,0
Patna,Simri Bakhriarpur,157.42.234.146,0
Guwahati,Bil?sip?ra,47.29.193.172,0
Guwahati,Morigaon,47.29.191.7,0
Guwahati,Morigaon,47.29.159.141,0
Guwahati,Morigaon,47.29.148.65,0
Guwahati,Pakariamukh,47.29.147.160,0
Guwahati,Raja Mayang,47.29.136.41,0
Guwahati,Kachari Gaon,47.29.134.69,0
Patna,Saharsa,157.42.209.118,0
Guwahati,Dumnichauki,47.29.245.66,0
Patna,Khagaria,157.42.204.231,0
Guwahati,Chandrapur,47.29.253.224,0
Guwahati,Jhargaon,47.29.251.71,0
Guwahati,Morigaon,47.29.250.101,0
Guwahati,Dumnichauki,47.29.245.53,0
Guwahati,Morigaon,47.29.242.17,0
Guwahati,Pakariamukh,47.29.240.104,0
Guwahati,Kachari Gaon,47.29.235.244,0
Guwahati,Baghjap,47.29.231.241,0
Guwahati,Mangaldai,47.29.226.111,0
Guwahati,Kachari Gaon,47.29.226.55,0
Guwahati,Kachari Gaon,47.29.225.227,0
Guwahati,Morigaon,47.29.225.139,0
Guwahati,Baghjap,47.29.225.112,0
Guwahati,Guwahati,47.29.221.67,1
Guwahati,Guwahati,47.29.219.134,1
Guwahati,Guwahati,47.29.215.48,1
Guwahati,Guwahati,47.29.213.57,1
Guwahati,Guwahati,47.29.204.49,1
Guwahati,Guwahati,47.29.203.70,1
Guwahati,Guwahati,47.29.197.50,1
Guwahati,Morigaon,47.29.182.191,0
Guwahati,Jhargaon,47.29.172.2,0
Guwahati,Morigaon,47.29.166.115,0
Guwahati,Kachari Gaon,47.29.155.162,0
Guwahati,Morigaon,47.29.151.121,0
Guwahati,Morigaon,47.29.149.57,0
Guwahati,Morigaon,47.29.140.246,0
Guwahati,Morigaon,47.29.135.211,0
Jamshedpur,Barki Saria,103.74.111.45,0
Guwahati,Dumnichauki,47.29.239.130,0
Guwahati,Jhargaon,47.29.169.197,0
Hapoli,Tezpur,203.109.46.139,0
Patna,Bakhtiy?rpur,157.42.237.75,0
Patna,Rusera,157.42.206.79,0
Patna,Bangaon,157.42.200.85,0
Bengaluru,Mandi,117.204.241.58,0
Guwahati,Raja Mayang,47.29.251.214,0
Guwahati,Sonapur,47.29.239.88,0
Guwahati,Kachari Gaon,47.29.227.145,0
Guwahati,Guwahati,47.29.213.43,1
Guwahati,Guwahati,47.29.195.192,1
Guwahati,Morigaon,47.29.181.102,0
Guwahati,Pakariamukh,47.29.155.42,0
Guwahati,Pakariamukh,47.29.147.35,0
Patna,Simri Bakhriarpur,157.42.248.233,0
Patna,Bangaon,157.42.222.240,0
Guwahati,Jhargaon,47.29.253.139,0
Guwahati,Morigaon,47.29.251.59,0
Guwahati,Dumnichauki,47.29.239.137,0
Guwahati,Kachari Gaon,47.29.232.168,0
Guwahati,Kachari Gaon,47.29.225.177,0
Guwahati,Guwahati,47.29.222.33,1
Guwahati,Guwahati,47.29.220.150,1
Guwahati,Guwahati,47.29.215.128,1
Guwahati,Guwahati,47.29.208.190,1
Guwahati,Guwahati,47.29.199.90,1
Guwahati,Guwahati,47.29.194.199,1
Guwahati,Guwahati,47.29.194.170,1
Guwahati,Pakariamukh,47.29.190.188,0
Guwahati,Pakariamukh,47.29.188.124,0
Guwahati,Kachari Gaon,47.29.175.48,0
Guwahati,Kachari Gaon,47.29.169.62,0
Guwahati,Jhargaon,47.29.165.170,0
Guwahati,Morigaon,47.29.159.131,0
Guwahati,Pakariamukh,47.29.136.128,0
Kokrajhar,Kokrajhar,14.139.218.214,1
Patna,Parihara,157.42.224.170,0
Guwahati,Pakariamukh,47.29.239.124,0
Guwahati,Guwahati,47.29.223.61,1
Guwahati,Morigaon,47.29.146.59,0
Guwahati,Morigaon,47.29.138.55,0
Guwahati,Guwahati,47.29.212.230,1
Guwahati,Guwahati,47.29.209.32,1
Guwahati,Guwahati,47.29.198.12,1
Guwahati,Morigaon,47.29.186.157,0
Imphal,Chaikambao,223.179.204.218,0
Guwahati,Sonapur,47.29.239.65,0
Guwahati,Guwahati,47.29.232.69,1
Guwahati,Pakariamukh,47.29.154.50,0
Imphal,Dithur,223.231.87.206,0
Imphal,Damchara,223.231.74.254,0
Imphal,Dithur,223.231.66.27,0
Imphal,Damchara,223.231.64.75,0
Guwahati,Pakariamukh,47.29.227.90,0
Guwahati,Morigaon,47.29.182.20,0
Imphal,Psiar,27.56.81.107,0
Imphal,Psiar,27.56.50.116,0
Imphal,Psiar,27.56.50.4,0
Imphal,Psiar,27.56.26.110,0
Imphal,Psiar,27.56.26.11,0
Agartala,Damadua,117.247.131.247,0
Agartala,Gotha,117.247.131.231,0
Agartala,Pudamari,117.247.131.212,0
Agartala,Damadua,117.247.131.193,0
Agartala,Damadua,117.247.131.192,0
Agartala,Gunupur,117.247.131.182,0
Agartala,Mohana,117.247.131.135,0
Agartala,Mohana,117.247.131.131,0
Agartala,Mohana,117.247.131.130,0
Agartala,Mohana,117.247.131.128,0
Agartala,Guluba,117.247.131.112,0
Agartala,Gunupur,117.247.131.81,0
Agartala,Damadua,117.247.131.52,0
Agartala,Taptapani,117.247.131.47,0
Agartala,Taptapani,117.247.131.35,0
Agartala,Digapahandi,117.247.131.12,0
Koraput,Damadua,117.211.60.253,0
Koraput,Deppeguda,117.211.60.198,0
Okhla,Guwahati,110.235.198.250,0
Nalbari,Guwahati,103.68.52.142,0
Dhubri,Jarmundi,115.187.39.189,0
Jamshedpur,Sarawan,45.249.164.104,0
Patna,Supaul,157.42.249.74,0
Patna,Jhanjh?rpur,157.42.238.160,0
Guwahati,Guwahati,117.242.179.52,1
Guwahati,Guwahati,47.29.220.59,1
Guwahati,Pakariamukh,47.29.190.128,0
Guwahati,Pakariamukh,47.29.162.112,0
Gangtok,Goyerk?ta,117.198.62.28,0
Gangtok,Jalp?iguri,117.198.61.148,0
Gangtok,Siliguri,117.198.59.107,0
Guwahati,Sonapur,117.198.51.162,0
Guwahati,Nakhola,117.198.51.33,0
Patna,Parihara,157.42.255.14,0
Bikaner,New Delhi,117.240.166.83,0
Bikaner,New Delhi,117.240.166.53,0
Bikaner,New Delhi,117.240.166.51,0
Patna,Simri,157.42.222.174,0
Guwahati,Sibs?gar,47.29.202.199,0
Guwahati,Morigaon,47.29.128.76,0
Jamshedpur,Jarmundi,202.78.235.226,0
Jamshedpur,Jasidih,202.78.235.105,0
Jamshedpur,Banjhi,202.78.235.21,0
Jamshedpur,Ramnitanr,103.218.169.155,0
Jamshedpur,G?r?d?h,103.218.169.132,0
Patna,Hanti,157.42.239.146,0
Patna,Koparia,157.42.238.206,0
Patna,Saharsa,157.42.225.36,0
Patna,Airoli,157.42.216.98,0
Guwahati,Pakariamukh,47.29.252.111,0
Guwahati,Morigaon,47.29.248.26,0
Guwahati,Sonapur,47.29.247.151,0
Guwahati,Pakariamukh,47.29.245.121,0
Guwahati,Pakariamukh,47.29.238.94,0
Guwahati,Guwahati,47.29.237.223,1
Guwahati,Sonapur,47.29.237.39,0
Guwahati,Morigaon,47.29.233.243,0
Guwahati,Baghjap,47.29.232.133,0
Guwahati,Chandrapur,47.29.224.152,0
Guwahati,Guwahati,47.29.223.157,1
Guwahati,Guwahati,47.29.222.152,1
Guwahati,Guwahati,47.29.220.3,1
Guwahati,Guwahati,47.29.212.211,1
Guwahati,Guwahati,47.29.211.63,1
Guwahati,Guwahati,47.29.196.193,1
Guwahati,Kachari Gaon,47.29.189.99,0
Guwahati,Morigaon,47.29.186.232,0
Guwahati,Pakariamukh,47.29.185.126,0
Guwahati,Pakariamukh,47.29.185.109,0
Guwahati,Morigaon,47.29.184.189,0
Guwahati,Morigaon,47.29.181.169,0
Guwahati,Morigaon,47.29.178.212,0
Guwahati,Morigaon,47.29.178.150,0
Guwahati,Morigaon,47.29.176.233,0
Guwahati,Kachari Gaon,47.29.167.158,0
Guwahati,Pakariamukh,47.29.167.32,0
Guwahati,Kachari Gaon,47.29.164.159,0
Guwahati,Pakariamukh,47.29.162.26,0
Guwahati,Morigaon,47.29.153.48,0
Guwahati,Morigaon,47.29.150.18,0
Guwahati,Morigaon,47.29.145.213,0
Guwahati,Morigaon,47.29.145.14,0
Guwahati,Jhargaon,47.29.139.232,0
Guwahati,Pakariamukh,47.29.139.137,0
Guwahati,Morigaon,47.29.138.27,0
Guwahati,Pakariamukh,47.29.136.118,0
Guwahati,Kachari Gaon,47.29.134.169,0
Guwahati,Jhargaon,47.29.131.99,0
Guwahati,Morigaon,47.29.251.236,0
Guwahati,Morigaon,47.29.250.124,0
Guwahati,Pakariamukh,47.29.249.226,0
Guwahati,Sonapur,47.29.249.212,0
Guwahati,Pakariamukh,47.29.249.180,0
Guwahati,Mangaldai,47.29.249.99,0
Guwahati,Sonapur,47.29.248.79,0
Guwahati,Pakariamukh,47.29.241.177,0
Guwahati,Dumnichauki,47.29.239.129,0
Guwahati,Sonapur,47.29.237.42,0
Guwahati,Mangaldai,47.29.235.70,0
Guwahati,Pakariamukh,47.29.229.242,0
Guwahati,Baghjap,47.29.229.113,0
Guwahati,Guwahati,47.29.226.161,1
Guwahati,Pakariamukh,47.29.190.210,0
Guwahati,Morigaon,47.29.183.19,0
Guwahati,Morigaon,47.29.182.226,0
Guwahati,Morigaon,47.29.181.47,0
Guwahati,Morigaon,47.29.181.19,0
Guwahati,Morigaon,47.29.176.35,0
Guwahati,Kachari Gaon,47.29.175.202,0
Guwahati,Pakariamukh,47.29.175.116,0
Guwahati,Pakariamukh,47.29.169.103,0
Guwahati,Morigaon,47.29.168.98,0
Guwahati,Pakariamukh,47.29.164.72,0
Guwahati,Morigaon,47.29.159.174,0
Guwahati,Jhargaon,47.29.144.126,0
Guwahati,Morigaon,47.29.142.192,0
Guwahati,Durgapur,103.215.240.7,0
Guwahati,Morigaon,47.29.242.122,0
Guwahati,Morigaon,47.29.188.215,0
Guwahati,Morigaon,47.29.188.72,0
Guwahati,Chennai,14.139.200.211,0
Guwahati,Guwahati,47.29.208.200,1
Imphal,Psiar,27.56.110.172,0
Agartala,Psiar,27.56.88.211,0
Naharlagun,Psiar,27.56.53.89,0
Dibrugarh,Kokrajhar,117.198.68.249,0
Bongaigaon,Ch?par,117.198.67.47,0
Dibrugarh,Bil?sip?ra,117.198.71.121,0
Dibrugarh,Bil?sip?ra,117.198.71.80,0
Bongaigaon,Kokrajhar,117.198.66.149,0
Patna,Bachauli,157.42.202.215,0
Guwahati,Raja Mayang,47.29.251.210,0
Guwahati,Pakariamukh,47.29.243.225,0
Guwahati,Pakariamukh,47.29.241.117,0
Guwahati,Jhargaon,47.29.239.168,0
Guwahati,Dumnichauki,47.29.236.182,0
Guwahati,Morigaon,47.29.231.224,0
Guwahati,Baghjap,47.29.229.126,0
Guwahati,Pakariamukh,47.29.224.171,0
Guwahati,Chandrapur,47.29.224.143,0
Guwahati,Guwahati,47.29.222.194,1
Guwahati,Guwahati,47.29.221.3,1
Guwahati,Guwahati,47.29.216.153,1
Guwahati,Mangaldai,47.29.216.50,0
Guwahati,Guwahati,47.29.206.161,1
Guwahati,Guwahati,47.29.206.73,1
Guwahati,Guwahati,47.29.201.233,1
Guwahati,Guwahati,47.29.201.22,1
Guwahati,Guwahati,47.29.197.156,1
Guwahati,Guwahati,47.29.197.12,1
Guwahati,Guwahati,47.29.193.157,1
Guwahati,Guwahati,47.29.192.23,1
Guwahati,Morigaon,47.29.183.18,0
Guwahati,Morigaon,47.29.174.78,0
Guwahati,Morigaon,47.29.170.127,0
Guwahati,Morigaon,47.29.151.136,0
Bengaluru,Gubbi,157.45.39.35,0
Mysore,Mysore,117.216.173.5,1
Mysore,Bilikere,117.211.23.165,0
Vijayawada,Vijayawada,117.221.86.115,1
Mangalore,Bantv?l,117.213.253.12,0
Mysore,Mysore,117.211.29.231,1
Mysore,Mysore,117.211.23.90,1
Anantapur,Dharmavaram,117.206.95.200,0
Mysore,Mysore,59.88.202.206,1
Bengaluru,Gubbi,157.45.199.245,0
Mangalore,Mayakonda,106.217.44.48,0
Bengaluru,Bengaluru,122.167.72.236,1
Mysore,Bilikere,117.216.170.6,0
Mysore,Mysore,117.211.24.122,1
Chennai,Dharmapuri,157.49.252.32,0
Mysore,Mysore,118.151.208.42,1
Bengaluru,Bengaluru,223.237.254.158,1
Bengaluru,Ankasandra,157.45.237.238,0
Bengaluru,Doddaguni,157.45.236.67,0
Bengaluru,Gubbi,157.45.223.157,0
Bengaluru,Gubbi,157.45.216.142,0
Bengaluru,Gubbi,157.45.65.221,0
Bengaluru,Gubbi,157.45.65.215,0
Bengaluru,Gubbi,157.45.40.212,0
Bengaluru,Gubbi,157.45.0.192,0
Mysore,Mysore,117.211.27.208,1
Bengaluru,Bengaluru,157.49.185.146,1
Vijayawada,Vijayawada,117.221.81.1,1
Chennai,Danishpet,157.49.238.46,0
Chennai,Penn?garam,157.49.234.16,0
Chennai,Perambalur,157.49.226.89,0
Bengaluru,M?gadi,157.49.183.199,0
Bengaluru,M?gadi,157.49.167.98,0
Bengaluru,Ankasandra,157.45.223.179,0
Bengaluru,Gubbi,157.45.212.140,0
Bengaluru,Gubbi,157.45.73.93,0
Bengaluru,Gubbi,157.45.63.103,0
Bengaluru,Gubbi,157.45.44.253,0
Bengaluru,Gubbi,157.45.37.96,0
Bengaluru,Gubbi,157.45.25.254,0
Mysore,Mysore,117.216.174.96,1
Mysore,Mysore,59.92.158.119,1
Mandya,Mandya,202.62.92.232,1
Bengaluru,Gubbi,157.45.204.232,0
Bengaluru,Bengaluru,122.172.102.222,1
Bengaluru,Bengaluru,106.197.195.199,1
Bengaluru,M?gadi,59.94.148.113,0
Mysore,Mysore,117.242.162.122,1
Mysore,Mysore,117.208.158.251,1
Mysore,Mysore,117.203.98.180,1
Bengaluru,Bengaluru,106.197.216.232,1
Bengaluru,Karvarakundu,117.230.129.10,0
Bengaluru,Tumk?r,157.45.105.139,0
Bengaluru,Channar?yapatna,117.242.164.135,0
Bengaluru,Bengaluru,1.39.158.226,1
Mysore,Mysore,117.211.28.109,1
Mysore,Mysore,117.211.24.96,1
Vijayawada,Vijayawada,117.221.86.189,1
Vijayawada,Vijayawada,117.221.85.226,1
Vijayawada,Mysore,117.221.83.202,0
Vijayawada,Gudiv?da,117.221.80.68,0
Mysore,Mysore,117.216.175.126,1
