,0,1,2
5052,chadalavada infratech,chadalavada infratech,True
5053,chadha sugars & industries,chadha sugars & industries,True
5054,chahal spintex,chahal spintex,True
5055,chalukya technologies,chalukya technologies,True
5056,chambal fertilisers & chemicals,chambal fertilisers & chemicals,True
5057,chamundeshwari electricity supply corp,chamundeshwari electricity supply corp,True
5058,chandamama india,chandamama india,True
5059,chandan steel,chandan steel,True
5060,chandana brothers shopping mall,chandana brothers shopping mall,True
5061,chandana brothers textiles & jewellers,chandana brothers textiles & jewellers,True
5062,chandigarh distillers & bottlers,chandigarh distillers & bottlers,True
5063,chandigarh industrial & tourismdevelopment corp,chandigarh industrial & tourismdevelopment corp,True
5064,chandigarh overseas,chandigarh overseas,True
5065,chandra cfs & terminal operators,chandra cfs & terminal operators,True
5066,chandra proteco,chandra proteco,True
5067,chandrani pearls,chandrani pearls,True
5068,chapri resorts & hotels,chapri resorts & hotels,True
5069,chartered hampi hotels,chartered hampi hotels,True
5070,chartered hotels,chartered hampi hotels,False
5071,chatha foods,chatha foods,True
5072,chaudhary timber industries,chaudhary timber industries,True
5073,chd developers,chd developers,True
5074,chem edge international,chem edge international,True
5075,chemmanur credits & investments,chemmanur credits & investments,True
5076,chemmanur gold palace international,chemmanur gold palace international,True
5077,chemplast sanmar,chemplast sanmar,True
5078,chemtrols samil india,chemtrols samil india,True
5079,chenab valley power projects,chenab valley power projects,True
5080,chennai citi centre holdings,chennai citi centre holdings,True
5081,chennai delux international hotel,chennai delux international hotel,True
5082,chennai elevated tollway,chennai elevated tollway,True
5083,chennai international terminals,chennai international terminals,True
5084,chennai petroleum corp,chennai petroleum corp,True
5085,chermas exquisite,chermas exquisite,True
5086,chetak enterprises,chetak enterprises,True
5087,chetak tollways,chetak tollways,True
5088,chettinad morimura semiconductormaterial,chettinad morimura semiconductormaterial,True
5089,cheyyar sez developers,cheyyar sez developers,True
5090,chhabeela energy foods,chhabeela energy foods,True
5091,chhapra hajipur expressways,chhapra hajipur expressways,True
5092,chhattisgarh distilleries,chhattisgarh distilleries,True
5093,chhattisgarh state power distribution,chhattisgarh state power distribution,True
5094,chhattisgarh state power generation,chhattisgarh state power distribution,False
5095,chhattisgarh state power transmission,chhattisgarh state power distribution,False
5096,chhattisgarh steel & power,chhattisgarh state power distribution,False
5097,chimes,chimes,True
5098,chimique india,chimique india,True
5099,china steel corp india,china steel corp india,True
5100,chintpurni foods,chintpurni foods,True
5101,chiranjjeevi wind energy,chiranjjeevi wind energy,True
5102,chiripal industries,chiripal industries,True
5103,chloride metals,chloride metals,True
5104,choicest enterprises,choicest enterprises,True
5105,cholamandalam investment & finance,cholamandalam investment & finance,True
5106,cholamandalam investment & finance company,cholamandalam investment & finance,False
5107,chowgule industries,chowgule industries,True
5108,chowgule steamships,chowgule industries,False
5109,cial infrastructures,cial infrastructures,True
5110,ciemme jewels,ciemme jewels,True
5111,cigniti technologies,cigniti technologies,True
5112,cikautxo india,cikautxo india,True
5113,cil nova petrochemicals,cil nova petrochemicals,True
5114,cimpress india,cimpress india,True
5115,cineline india,cineline india,True
5116,cipsa tec india,cipsa tec india,True
5117,circor flow technologies india,circor flow technologies india,True
5118,citadines omr aparthotel,citadines omr aparthotel,True
5119,citicorp finance,citicorp finance india,False
5120,citicorp finance india,citicorp finance india,True
5121,citrus processing india,citrus processing india,True
5122,city centre mall nashik,city mall vikash,False
5123,city corp,city corp,True
5124,city mall vikash,city mall vikash,True
5125,city realty & development,city realty & development,True
5126,city tiles,city tiles,True
5127,citymax hotels india,citymax hotels india,True
5128,clan laboratories,clan laboratories,True
5129,clan morgan holding,clan morgan holding,True
5130,clarion power corp,clarion power corp,True
5131,clarion wind farm,clarion wind farm,True
5132,classic knits india,classic knits india,True
5133,classic marble,classic marble,True
5134,classical paradise hotels & resort,classical paradise hotels & resort,True
5135,clc industries,clc industries,True
5136,cle,cle,True
5137,clean solar power dhar,clean solar power dhar,True
5138,clean wind power devgarh,clean wind power devgarh,True
5139,clean wind power manvi,clean wind power manvi,True
5140,clean wind power pratapgarh,clean wind power devgarh,False
5141,clean wind power satara,clean wind power satara,True
5142,cloudtail india,cloudtail india,True
5143,clover energy,clover energy,True
5144,clp india,clp india,True
5145,clp wind farms india,clp india,False
5146,clp wind farms khandke,clp india,False
5147,clutch auto,clutch auto,True
5148,cmj breweries,cmj breweries,True
5149,cmm logistics,cmm logistics,True
5150,cmr nikkei india,cmr nikkei india,True
5151,cmr toyotsu aluminium india,cmr toyotsu aluminium india,True
5152,cms info systems,cms info systems,True
5153,coal india govt of india undertaking,coal india govt of india undertaking,True
5154,coal mines associated traders,coal mines associated traders,True
5155,coastal energen,coastal energen,True
5156,coastal projects,coastal projects,True
5157,cochin international airport,cochin international airport,True
5158,cochin international aviation services,cochin international aviation services,True
5159,coco tufters,coco tufters,True
5160,coffee day global,coffee day global,True
5161,coffee day trading,coffee day global,False
5162,coforge smartserve,coforge smartserve,True
5163,cogeme precision parts india,cogeme precision parts india,True
5164,coimbatore metal works,coimbatore metal works,True
5165,coimbatore polytex,coimbatore polytex,True
5166,colliers international india propertyservices,colliers international india propertyservices,True
5167,colorobbia chemicals india,colorobbia chemicals india,True
5168,columbia asia hospitals,columbia asia hospitals,True
5169,columbia petro chem,columbia petro chem,True
5170,combine overseas,combine overseas,True
5171,comet power,comet power,True
5172,commander vitrified,commander vitrified,True
5173,commex technology,commex technology,True
5174,commonwealth inclusive growth services,commonwealth inclusive growth services,True
5175,compar estates & agencies,compar estates & agencies,True
5176,compucom software,compucom software,True
5177,comviva technologies,comviva technologies,True
5178,concast ambha road projects,concast ambha road projects,True
5179,concast damoh road project,concast damoh road project,True
5180,concast dhaneta road projects,concast dhaneta road projects,True
5181,concast infratech,concast infratech,True
5182,concast jabalpur road projects,concast jabalpur road projects,True
5183,concast jawasa road projects,concast jawasa road projects,True
5184,concast morena road projects,concast morena road projects,True
5185,concast path bameetha satna roadprojects,concast path bameetha satna roadprojects,True
5186,concast steel & power,concast steel & power,True
5187,concept industries,concept industries,True
5188,concord creations india,concord creations india,True
5189,concorde housing corp,concorde housing corp,True
5190,conergy energy systems india,conergy energy systems india,True
5191,confidence petroleum india,confidence petroleum india,True
5192,confident projects india,confident projects india,True
5193,connectm technology solutions,connectm technology solutions,True
5194,conneqt business solutions,conneqt business solutions,True
5195,consolidated construction consortium,consolidated construction consortium,True
5196,continuum green energy india,continuum green energy india,True
5197,convention hotels india,convention hotels india,True
5198,convergence chemicals,convergence chemicals,True
5199,cooch behar mission hospital,cooch behar mission hospital,True
5200,cooper automotives,cooper automotives,True
5201,cooptions corp,cooptions corp,True
5202,coral granito,coral granito,True
5203,cords cable industries,cords cable industries,True
5204,core diagnostics,core diagnostics,True
5205,core education & technologies,core education & technologies,True
5206,core green sugar & fuels,core green sugar & fuels,True
5207,cornerstone properties,cornerstone properties,True
5208,coromandel engineering,coromandel engineering,True
5209,coromandel international,coromandel engineering,False
5210,coromandel sugars,coromandel engineering,False
5211,corona bus manufacturers,corona bus manufacturers,True
5212,corporate infrastructure services,corporate infrastructure services,True
5213,corporate power,corporate infrastructure services,False
5214,corrtech international,corrtech international,True
5215,coslight india telecom,coslight india telecom,True
5216,cosmas research lab,cosmas research lab,True
5217,cosmic motors india,cosmic motors india,True
5218,cosmo ferrites,cosmo ferrites,True
5219,cosmo films,cosmo films,True
5220,cosmos industries,cosmos industries,True
5221,cosmos prime projects,cosmos prime projects,True
5222,cottage industries exposition,cottage industries exposition,True
5223,cotton blossom india,cotton blossom india,True
5224,counto microfine products,counto microfine products,True
5225,country colonisers,country colonisers,True
5226,cox & kings,cox & kings,True
5227,cp re rollers,cp re rollers,True
5228,cpaquaculture india,cpaquaculture india,True
5229,cpf india,cpf india,True
5230,cr retail malls india,cr retail malls india,True
5231,crackers india infrastructure,crackers india infrastructure,True
5232,crackers indiaalloys,crackers indiaalloys,True
5233,cranes software international,cranes software international,True
5234,creative textile mills,creative textile mills,True
5235,credible engineering constructionprojects,credible engineering constructionprojects,True
5236,credo mineral industries,credo mineral industries,True
5237,crescent power,crescent power,True
5238,crest animation studios,crest animation studios,True
5239,crest steel & power,crest steel & power,True
5240,crest steel una,crest steel una,True
5241,crest ventures,crest ventures,True
5242,croda india,croda india,True
5243,crombest precast buildings,crombest precast buildings,True
5244,cross border power transmission,cross border power transmission,True
5245,crosslay remedies,crosslay remedies,True
5246,crown propbuild,crown propbuild,True
5247,crown worldwide,crown worldwide,True
5248,crs logistics,crs logistics,True
5249,crux biotech india,crux biotech india,True
5250,csj infrastructure,csj infrastructure,True
5251,cta apparels,cta apparels,True
5252,ctil,ctil,True
5253,ctx lifesciences,ctx lifesciences,True
5254,cube construction engineering,cube construction engineering,True
5255,cubex tubings,cubex tubings,True
5256,cummins cogeneration india,cummins cogeneration india,True
