,words,mapping,score
1099,jila sahakari kendriya bank maryadit sagar,"jila sahakari kendriya bank maryadit ,sehore",0.962987012987013
1100,jila sahakari kendriya bank maryadit sagar,"jila sahakari kendriya bank maryadit ,shahdol",0.959047619047619
1101,jila sahakari kendriya bank maryadit sagar,jila sahakari kendriya bank maryadit betul,0.9523809523809523
1102,jila sahakari kendriya bank maryadit sagar,jila sahakari kendriya bank maryadit chhatarpur,0.9606889564336373
1103,jila sahakari kendriya bank maryadit sagar,jila sahakari kendriya bank maryadit chhindwara,0.9556889564336373
1104,jila sahakari kendriya bank maryadit sagar,jila sahakari kendriya bank maryadit durg,0.9708299830251049
1105,jila sahakari kendriya bank maryadit sagar,jila sahakari kendriya bank maryadit jagdalpur,0.9734989648033127
1106,jila sahakari kendriya bank maryadit sagar,jila sahakari kendriya bank maryadit khargone,0.9632539682539683
1107,jila sahakari kendriya bank maryadit sagar,jila sahakari kendriya bank maryadit morena,0.9619814294232899
1108,jila sahakari kendriya bank maryadit sagar,jila sahakari kendriya bank maryadit raipur,0.9619814294232899
1109,jila sahakari kendriya bank maryadit sagar,jila sahakari kendriya bank maryadit rajgarh,0.971845634040756
1110,jila sahakari kendriya bank maryadit sagar,jila sahakari kendriya bank maryadit rajnandgaon,0.9611933797909408
1111,jila sahakari kendriya bank maryadit sagar,jila sahakari kendriya bank maryadit ratlam,0.9715227021040975
1112,jila sahakari kendriya bank maryadit sagar,"jila sahakari kendriya bank maryadit, mandla",0.962987012987013
1113,jila sahakari kendriya bank maryadit sagar,"jila sahakari kendriya bank maryadit,dhar",0.9663182346109176
1114,"jila sahakari kendriya bank maryadit, mandla",jila sahakari kendriya bank maryadit,0.9636363636363636
1115,"jila sahakari kendriya bank maryadit, mandla","jila sahakari kendriya bank maryadit ,balaghat",0.9597464571483659
1116,"jila sahakari kendriya bank maryadit, mandla","jila sahakari kendriya bank maryadit ,guna",0.9622943722943722
1117,"jila sahakari kendriya bank maryadit, mandla","jila sahakari kendriya bank maryadit ,khargone",0.9507312252964427
1118,"jila sahakari kendriya bank maryadit, mandla","jila sahakari kendriya bank maryadit ,shahdol",0.9637078098053709
1119,"jila sahakari kendriya bank maryadit, mandla",jila sahakari kendriya bank maryadit betul,0.9536796536796537
1120,"jila sahakari kendriya bank maryadit, mandla",jila sahakari kendriya bank maryadit chhindwara,0.9559536726895315
1121,"jila sahakari kendriya bank maryadit, mandla",jila sahakari kendriya bank maryadit durg,0.9580931263858093
1122,"jila sahakari kendriya bank maryadit, mandla",jila sahakari kendriya bank maryadit jagdalpur,0.9597464571483659
1123,"jila sahakari kendriya bank maryadit, mandla",jila sahakari kendriya bank maryadit khargone,0.9506060606060606
1124,"jila sahakari kendriya bank maryadit, mandla",jila sahakari kendriya bank maryadit morena,0.9628646934460888
1125,"jila sahakari kendriya bank maryadit, mandla",jila sahakari kendriya bank maryadit rajgarh,0.9545454545454545
1126,"jila sahakari kendriya bank maryadit, mandla",jila sahakari kendriya bank maryadit rajnandgaon,0.952318920916482
1127,"jila sahakari kendriya bank maryadit, mandla",jila sahakari kendriya bank maryadit ratlam,0.9673052132212654
1128,"jila sahakari kendriya bank maryadit, mandla",jila sahakari kendriya bank maryadit sagar,0.962987012987013
1129,"jila sahakari kendriya bank maryadit, mandla","jila sahakari kendriya bank maryadit,dhar",0.9623884245835466
1130,"jila sahakari kendriya bank maryadit,dhar",jila sahakari kendriya bank maryadit,0.975609756097561
1131,"jila sahakari kendriya bank maryadit,dhar","jila sahakari kendriya bank maryadit ,balaghat",0.9546809147021236
1132,"jila sahakari kendriya bank maryadit,dhar","jila sahakari kendriya bank maryadit ,guna",0.9663182346109176
1133,"jila sahakari kendriya bank maryadit,dhar","jila sahakari kendriya bank maryadit ,khargone",0.9690349946977731
1134,"jila sahakari kendriya bank maryadit,dhar","jila sahakari kendriya bank maryadit ,sehore",0.9675166297117517
1135,"jila sahakari kendriya bank maryadit,dhar","jila sahakari kendriya bank maryadit ,shahdol",0.96789972899729
1136,"jila sahakari kendriya bank maryadit,dhar",jila sahakari kendriya bank maryadit chhatarpur,0.956201349247535
1137,"jila sahakari kendriya bank maryadit,dhar",jila sahakari kendriya bank maryadit chhindwara,0.9603347171769591
1138,"jila sahakari kendriya bank maryadit,dhar",jila sahakari kendriya bank maryadit durg,0.9707317073170731
1139,"jila sahakari kendriya bank maryadit,dhar",jila sahakari kendriya bank maryadit jagdalpur,0.9546809147021236
1140,"jila sahakari kendriya bank maryadit,dhar",jila sahakari kendriya bank maryadit khargone,0.9635772357723577
1141,"jila sahakari kendriya bank maryadit,dhar",jila sahakari kendriya bank maryadit morena,0.9568468818103114
1142,"jila sahakari kendriya bank maryadit,dhar",jila sahakari kendriya bank maryadit raipur,0.9568468818103114
1143,"jila sahakari kendriya bank maryadit,dhar",jila sahakari kendriya bank maryadit rajgarh,0.9623884245835466
1144,"jila sahakari kendriya bank maryadit,dhar",jila sahakari kendriya bank maryadit ratlam,0.9568468818103114
1145,"jila sahakari kendriya bank maryadit,dhar",jila sahakari kendriya bank maryadit sagar,0.9663182346109176
1146,"jila sahakari kendriya bank maryadit,dhar","jila sahakari kendriya bank maryadit, mandla",0.9623884245835466
1147,"jila sahakari kendriya bank maryadit,dhar","jila sahakari kendriya bank maryadit,narsinghpur",0.9567886178861789
1148,"jila sahakari kendriya bank maryadit,narsinghpur","jila sahakari kendriya bank maryadit ,guna",0.956315331010453
1149,"jila sahakari kendriya bank maryadit,narsinghpur","jila sahakari kendriya bank maryadit ,khargone",0.9528467908902691
1150,"jila sahakari kendriya bank maryadit,narsinghpur",jila sahakari kendriya bank maryadit raipur,0.9655869324473976
1151,"jila sahakari kendriya bank maryadit,narsinghpur","jila sahakari kendriya bank maryadit,dhar",0.9567886178861789
1152,jila sahakari kendriya bank mydt durg,jila sahakari kendriya bank maryadit durg,0.9642715886618326
1153,jila sahakari kendriya bank mydt durg,jila sahakari kendriya bank mydt jabalpur,0.9599208965062623
1154,jila sahakari kendriya bank mydt durg,jila sahakari kendriya bank mydt panna,0.9520625889046942
1155,jila sahakari kendriya bank mydt durg,jila sahakari kendriya bank mydt raipur cg,0.9604676104676104
1156,jila sahakari kendriya bank mydt durg,jila sahakari kendriya bank mydt satna,0.9520625889046942
1157,jila sahakari kendriya bank mydt durg,jila sahakari kendriya bank mydt ujjain,0.9581427581427582
1158,jila sahakari kendriya bank mydt durg,jila sahakari kendriya bank mydt vidisha,0.9537837837837838
1159,jila sahakari kendriya bank mydt jabalpur,jila sahakari kendriya bank maryadit,0.9537475803329463
1160,jila sahakari kendriya bank mydt jabalpur,jila sahakari kendriya bank maryadit betul,0.9554453676404896
1161,jila sahakari kendriya bank mydt jabalpur,jila sahakari kendriya bank mydt durg,0.9599208965062623
1162,jila sahakari kendriya bank mydt jabalpur,jila sahakari kendriya bank mydt panna,0.9595278847525317
1163,jila sahakari kendriya bank mydt jabalpur,jila sahakari kendriya bank mydt satna,0.9549422336328627
1164,jila sahakari kendriya bank mydt jabalpur,jila sahakari kendriya bank mydt ujjain,0.9546695851573901
1165,jila sahakari kendriya bank mydt panna,jila sahakari kendriya bank maryadit,0.9560715514275886
1166,jila sahakari kendriya bank mydt panna,jila sahakari kendriya bank mydt durg,0.9520625889046942
1167,jila sahakari kendriya bank mydt panna,jila sahakari kendriya bank mydt jabalpur,0.9595278847525317
1168,jila sahakari kendriya bank mydt panna,jila sahakari kendriya bank mydt satna,0.9789473684210526
1169,jila sahakari kendriya bank mydt panna,jila sahakari kendriya bank mydt ujjain,0.9636977058029689
1170,jila sahakari kendriya bank mydt panna,jilla sahakari kendriya bank mydt raisen,0.9524122807017543
1171,jila sahakari kendriya bank mydt raipur cg,jila sahakari kendriya bank maryadit durg,0.9605735727686947
1172,jila sahakari kendriya bank mydt raipur cg,jila sahakari kendriya bank mydt durg,0.9604676104676104
1173,jila sahakari kendriya bank mydt raipur cg,jila sahakari kendriya bank mydt ujjain,0.9504884004884004
1174,jila sahakari kendriya bank mydt satna,jila sahakari kendriya bank maryadit,0.9560715514275886
1175,jila sahakari kendriya bank mydt satna,jila sahakari kendriya bank mydt durg,0.9520625889046942
1176,jila sahakari kendriya bank mydt satna,jila sahakari kendriya bank mydt jabalpur,0.9549422336328627
1177,jila sahakari kendriya bank mydt satna,jila sahakari kendriya bank mydt panna,0.9789473684210526
1178,jila sahakari kendriya bank mydt satna,jila sahakari kendriya bank mydt ujjain,0.9636977058029689
1179,jila sahakari kendriya bank mydt satna,jila sahakari kendriya bank mydt vidisha,0.9592105263157894
1180,jila sahakari kendriya bank mydt satna,jilla sahakari kendriya bank mydt raisen,0.9579044834307991
1181,jila sahakari kendriya bank mydt ujjain,jila sahakari kendriya bank maryadit,0.9514831573655104
1182,jila sahakari kendriya bank mydt ujjain,jila sahakari kendriya bank mydt durg,0.9581427581427582
1183,jila sahakari kendriya bank mydt ujjain,jila sahakari kendriya bank mydt jabalpur,0.9546695851573901
1184,jila sahakari kendriya bank mydt ujjain,jila sahakari kendriya bank mydt panna,0.9636977058029689
1185,jila sahakari kendriya bank mydt ujjain,jila sahakari kendriya bank mydt raipur cg,0.9504884004884004
1186,jila sahakari kendriya bank mydt ujjain,jila sahakari kendriya bank mydt satna,0.9636977058029689
1187,jila sahakari kendriya bank mydt ujjain,jilla sahakari kendriya bank mydt raisen,0.9587179487179488
1188,jila sahakari kendriya bank mydt vidisha,jila sahakari kendriya bank mydt durg,0.9537837837837838
1189,jila sahakari kendriya bank mydt vidisha,jila sahakari kendriya bank mydt satna,0.9592105263157894
1190,jila sahkari kendriya bank maryadit bilaspur,jila sahkari kendriya bank maryadit dewas,0.9580931263858093
1191,jila sahkari kendriya bank maryadit dewas,jila sahkari kendriya bank maryadit bilaspur,0.9580931263858093
