,0,1,2
8289,bec fertilizers,bec fertilizers,True
8290,bedmutha industries,bedmutha industries,True
8291,beekay steel industries,beekay steel industries,True
8292,beeline broking,beeline broking,True
8293,belair corporation,belair corporation,True
8294,belaire hotels,belaire hotels,True
8295,belij hydro power,belij hydro power,True
8296,bell granito ceramica,bell granito ceramica,True
8297,bellary district co op central bank,bellary district co op central bank,True
8298,beloorbayir biotech,beloorbayir biotech,True
8299,bemisal project developers & hotels,bemisal project developers & hotels,True
8300,bengal aerotropolis projects,bengal aerotropolis projects,True
8301,bengal emta coal mines,bengal emta coal mines,True
8302,bengal faith health care,bengal faith health care,True
8303,bengal shapoorji developers,bengal shapoorji developers,True
8304,bengal shapoorji housing development,bengal shapoorji developers,False
8305,bengal shelter housing development,bengal shelter housing development,True
8306,bengal shriram hitech city,bengal shriram hitech city,True
8307,benling india energy & technology,benling india energy & technology,True
8308,benlon india,benlon india,True
8309,berger paints,berger paints india,False
8310,berger paints india,berger paints india,True
8311,berggruen hotels,berggruen hotels,True
8312,berkeley securities,berkeley securities,True
8313,bertling logistics india,bertling logistics india,True
8314,best & crompton apparels,best & crompton apparels,True
8315,best & crompton engg,best & crompton apparels,False
8316,best & crompton engineering projects,best & crompton apparels,False
8317,best bull stock trading,best bull stock trading,True
8318,best foods,best foods,True
8319,best paper mills,best paper mills,True
8320,bestech hospitalities,bestech hospitalities,True
8321,bestech india,bestech india,True
8322,beta wind farm,beta wind farm,True
8323,betts india,betts india,True
8324,betul oil,betul oil,True
8325,bevcon wayors,bevcon wayors,True
8326,bezel jewellery india,bezel jewellery india,True
8327,bezel stock brokers,bezel stock brokers,True
8328,bg wind power,bg wind power,True
8329,bgr energy systems,bgr energy systems,True
8330,bgse financials,bgse financials,True
8331,bhadohi hotels,bhadohi hotels,True
8332,bhadra international india,bhadra international india,True
8333,bhadresh trading corp,bhadresh trading corp,True
8334,bhadreshwar vidyut,bhadreshwar vidyut,True
8335,bhagwat power salaya,bhagwat power salaya,True
8336,bhagwati ferro metal,bhagwati ferro metal,True
8337,bhagyalakshmi mahila sahakari bank,bhagyalakshmi mahila sahakari bank,True
8338,bhagyam gem & jewellery,bhagyam gem & jewellery,True
8339,bhagyanagar gas,bhagyanagar gas,True
8340,bhagyodaya co op bank,bhagyodaya co op bank,True
8341,bhaijee portfolio,bhaijee portfolio,True
8342,bhakti extractions,bhakti extractions,True
8343,bhalkeshwar sugars,bhalkeshwar sugars,True
8344,bhambhani shipping,bhambhani shipping,True
8345,bhandari hosiery exports,bhandari hosiery exports,True
8346,bhander power,bhander power,True
8347,bhansali value creations,bhansali value creations,True
8348,bharat bhushan equity traders,bharat bhushan equity traders,True
8349,bharat biotech international,bharat biotech international,True
8350,bharat coking coal,bharat coking coal,True
8351,bharat electronics,bharat electronics,True
8352,bharat forge,bharat forge,True
8353,bharat glass tube,bharat glass tube,True
8354,bharat immunologicals & biologicals corp,bharat immunologicals & biologicals corp,True
8355,bharat marines co india,bharat marines co india,True
8356,bharat mumbai container terminals,bharat mumbai container terminals,True
8357,bharat nre coke,bharat nre coke,True
8358,bharat pumps & compressors,bharat pumps & compressors,True
8359,bharat rasayan finance,bharat rasayan finance,True
8360,bharat sanchar nigam,bharat sanchar nigam,True
8361,bharat stars services,bharat stars services,True
8362,bharat tissus,bharat tissus,True
8363,bharat udyog,bharat udyog,True
8364,bharath coal chemicals,bharath coal chemicals,True
8365,bharath infra exports & imports,bharath infra exports & imports,True
8366,bharath salt refineries,bharath salt refineries,True
8367,bharath wind farm,bharath wind farm,True
8368,bharati defence & infrastructure,bharati defence & infrastructure,True
8369,bhargava lodha stock brokers,bhargava lodha stock brokers,True
8370,bhartiya samruddhi finance,bhartiya samruddhi finance,True
8371,bharuch dahej railway,bharuch dahej railway,True
8372,bharuch district central co op bank,bharuch district central co op bank,True
8373,bhasin infotech & infrastructure,bhasin infotech & infrastructure,True
8374,bhaskar foods,bhaskar infrastructure,False
8375,bhaskar infrastructure,bhaskar infrastructure,True
8376,bhaskar silicon,bhaskar infrastructure,False
8377,bhatia finvest,bhatia finvest,True
8378,bhatia global trading,bhatia global trading,True
8379,bhatia sons india,bhatia sons india,True
8380,bhavana rishi co op urban bank,bhavana rishi co op urban bank,True
8381,bheema cements,bheema cements,True
8382,bhilai durg waste management,bhilai durg waste management,True
8383,bhilai jaypee cement,bhilai jaypee cement,True
8384,bhilangana hydro power,bhilangana hydro power,True
8385,bhilosa industries,bhilosa industries,True
8386,bhim,bhim,True
8387,bhima & brother bullion,bhima & brother bullion,True
8388,bhima jewels,bhima jewels,True
8389,bhiwani central co op bank ;bhiwani,bhiwani central co op bank ;bhiwani,True
8390,bhole baba milk food industries,bhole baba milk food industries,True
8391,bhole baba milk food industriesdholpur,bhole baba milk food industries,False
8392,bhoruka aluminium,bhoruka logistics,False
8393,bhoruka logistics,bhoruka logistics,True
8394,bhrigus software india,bhrigus software india,True
8395,bhubaneshwar expressways,bhubaneshwar expressways,True
8396,bhubaneshwar power,bhubaneshwar expressways,False
8397,bhubaneswari coal mining,bhubaneswari coal mining,True
8398,bhuj commercial co operative bank,bhuj commercial co operative bank,True
8399,bhumika consultancy,bhumika consultancy,True
8400,bhushan finance,bhushan finance,True
8401,bhuvee stenovate,bhuvee stenovate,True
8402,bicholim urban co op bank,bicholim urban co op bank,True
8403,bidar kissan shakhar karkhana,bidar kissan shakhar karkhana,True
8404,biesse manufacturing,biesse manufacturing,True
8405,big bags international,big bags international,True
8406,bihar grid,bihar grid,True
8407,bihar raffia industries,bihar raffia industries,True
8408,bikaji,bikaji foods international,False
8409,bikaji foods international,bikaji foods international,True
8410,bikano,bikano,True
8411,bil infratech,bil infratech,True
8412,bilagi sugar mill,bilagi sugar mill,True
8413,bilakhia holdings,bilakhia holdings,True
8414,bilcare,bilcare,True
8415,bilpower,bilpower,True
8416,bilt graphic paper products,bilt graphic paper products,True
8417,biltube industries,biltube industries,True
8418,bimaldeep steel,bimaldeep steel,True
8419,binani cement,binani industries,False
8420,binani industries,binani industries,True
8421,bindals papers mills,bindals papers mills,True
8422,bindals sponnge industries,bindals sponnge industries,True
8423,bindlas duplux,bindlas duplux,True
8424,bindu vayu urja,bindu vayu urja,True
8425,binny,binny,True
8426,bio ethanol agro industries,bio ethanol agro industries,True
8427,biodeal pharmaceuticals,biodeal pharmaceuticals,True
8428,bioko developers,bioko developers,True
8429,biomax fuels,biomax fuels,True
8430,biopac india corp,biopac india corp,True
8431,biotor industries,biotor industries,True
8432,biovet,biovet,True
8433,bird airport hotel,bird airport hotel,True
8434,bird catering & lounges,bird catering & lounges,True
8435,birla aircon infrastructure,birla aircon infrastructure,True
8436,birla cable,birla cable,True
8437,birla corp,birla cable,False
8438,birla corporation,birla cable,False
8439,birla cotsyn india,birla cotsyn india,True
8440,birla furukawa fibre optics,birla furukawa fibre optics,True
8441,birla shloka edutech,birla shloka edutech,True
8442,bisazza india,bisazza india,True
8443,bishan saroop ram kishan agro trs co from u p,bishan saroop ram kishan agro trs co from u p,True
8444,bishwanath traders & investment,bishwanath traders & investment,True
8445,bizerba india,bizerba india,True
8446,bl agro industries,bl agro industries,True
8447,bla coke,bla coke,True
8448,black thunder theme park,black thunder theme park,True
8449,blend financial services,blend financial services,True
8450,blinternational,blinternational,True
8451,blossoms oils & fats,blossoms oils & fats,True
8452,bls ecotech,bls ecotech,True
8453,blue bird india,blue bird india,True
8454,blue blends india,blue blends india,True
8455,blue coast hotels,blue coast hotels,True
8456,blue fin frozen foods,blue fin frozen foods,True
8457,blue horizon hotels,blue horizon hotels,True
8458,blue park seafoods,blue park seafoods,True
8459,blue rose agro plantations,blue rose agro plantations,True
8460,blue sapphire healthcares,blue sapphire healthcares,True
8461,bma wealth creators,bma wealth creators,True
8462,bmd,bmd,True
8463,bmd securities,bmd,False
8464,bmi wholesale trading,bmi wholesale trading,True
8465,bmm ispat,b s ispat,False
8466,bnk securities,bnk securities,True
8467,bny mellon international operationsindia,bny mellon international operationsindia,True
8468,bob capital markets,bob capital markets,True
8469,bodal chemicals,bodal chemicals,True
8470,bodhtree consulting,bodhtree consulting,True
8471,bofa securities india,bofa securities india,True
8472,bokaro power supply,bokaro power supply,True
8473,bollineni developers,bollineni developers,True
8474,bombay dyeing & manufacturing,bombay dyeing & manufacturing,True
8475,bombay infrastructure india,bombay infrastructure india,True
8476,bombay rayon fashions,bombay rayon fashions,True
8477,bonageri crop science,bonageri crop science,True
8478,bonfiglioli transmissions,bonfiglioli transmissions,True
8479,bony polymers,bony polymers,True
8480,boppana medicare,boppana medicare,True
8481,borax morarji,borax morarji,True
8482,bothra metals & alloys,bothra metals & alloys,True
8483,bougainvillea multiplex & entertainmentcenter,bougainvillea multiplex & entertainmentcenter,True
8484,bourn hall international india,bourn hall international india,True
8485,boutique hotels india,boutique hotels india,True
8486,bowindfarm development,bowindfarm development,True
8487,boyce rubber estates,boyce rubber estates,True
8488,bpaywallet,bpaywallet,True
8489,bpl,bpl,True
8490,bpl engineering,bpl,False
8491,bpl medical technologies,bpl medical technologies,True
8492,bpl telecom,bpl,False
8493,bppoddar hospital & medical research,bppoddar hospital & medical research,True
8494,brahm alloys,brahm alloys,True
8495,brahma resorts,brahma resorts,True
8496,brahma steyr tractors,brahma steyr tractors,True
8497,brahmani river pellets,brahmani river pellets,True
8498,brahmaputra carbon,brahmaputra carbon,True
8499,brahmaputra cracker & polymer,brahmaputra cracker & polymer,True
8500,brahmaputra infrastructure,brahmaputra carbon,False
8501,braithwaite and,braithwaite and,True
8502,brakes india,brakes india,True
8503,bramhacorp,bramhacorp,True
8504,brand marketing india,brandzstorm india marketing,False
8505,brandhouse retails,brandhouse retails,True
